Josephine Lawrence
Josephine Peabody
Joshilyn Jackson
Joy Nash
Joyce Kilmer
Juanita Coulson
Jude Deveraux
Judith Tarr
Jules Claretie
Jules Lermina
Jules Verne
Julia Alvarez
Julia Gray
Julia Heaberlin
Julia Magruder
Julia Pardoe
Julian Hawthorne
Julian May
Julian Stockwin
Julian Street
Juliana Ewing
Julie Czerneda
Julie Garwood
Julie James
Julie Kenner
Julie Lippmann
Juliet Marillier
Juliet McKenna
Justin Cronin
Justin Halpern
Justin McCarthy
Justin Stanchfield
Justina Robson
Kage Baker
Karen Armstrong
Karen Chance
Karen Fowler
Karen Harper
Karen Koehler
Karen Moning
Karen Russell
Karen Traviss
Karin Fossum
Karin Slaughter
Karl Gehrkens
Karl Marlantes
Karl Marx
Karl Schroeder
Karl Wagner
Kate Bosher
Kate Chopin
Kate Elliott
Kate Forsyth
Kate Furnivall
Kate Greenaway
Kate Klimo
Kate Mosse
Kate Novak
Kate Sanborn
Kate Saundby
Kate Sweetser
Kate Wiggin
Kate Wilhelm
Katee Robert
Katharine Burt
Katharine Dopp
Katharine Pyle
Katharine Tynan
Katharine Wilkie
Katherine Kerr
Katherine Kurtz
Katherine Mansfield
Katherine Thurston
Kathleen Burke
Kathleen Goonan
Kathleen Norris
Kathleen O'Neal
Kathlyn Rhodes
Kathy Reichs
Kathy Tyers
Katie MacAlister
Kay Kenyon
Kaza Kingsley
Kazuo Ishiguro
Keith Brooke
Keith Fenwick
Keith Laumer
Keith Richards
Kelley Armstrong
Kelley John
Kelly Link
Ken Follet
Ken Follett
Ken Kesey
Ken MacLeod
Ken Perenyi
Ken Rand
Kendra Castle
Kenneth Bulmer
Kenneth Cameron
Kenneth Flint
Kenneth Grahame
Keri Arthur
Kevin Anderson
Kevin O'Brien
Kevin O'Donnel
Khaled Hosseini
Kim Echlin
Kim Edwards
Kim Harrison
Kim Hunter
Kim Newman
Kim Robinson
Kim Wilkins
Kingsley Amis
Kirk Munroe
Kitty Pilgrim
Knut Hamsun
Kobo Abe
Kody Scott
Kris Neville
Kristan Higgins
Kristen Ashley
Kristen Britain
Kristin Hannah
Kristina Riggle
Kristine Rusch
Kristine Smith
Kurt Vonnegut
Kylie Chan
Lafcadio Hearn
Larry Bond
Larry Correia
Larry Evans
Larry Niven
Lars Kepler
Lars Walker
Lascelles Abercrombie
Laura Gilman
Laura Hillenbrand
Laura Libbey
Laura Moriarty
Laura Resnick
Laura Richards
Laura Rowland
Laurann Dohner
Laurelin Paige
Laurell Hamilton
Lauren Blakely
Lauren Henderson
Laurence Housman
Laurence Janifer
Laurence Manning
Laurence Oliphant
Laurence Sterne
Laurie Marks
Lavie Tidhar
Lawrence Block
Lawrence Gilman
Lawrence Leslie
Lawrence Lynch
Lawrence Perry
Lawrence Watt-Evans
Leander Keyser
Lee Child
Lee Edgar
Lee Howard
Legh Richmond
Leigh Brackett
Leigh Hunt
Leigh Montville
Leil Lowndes
Lemony Snicket
Lene Kaaberbol
Leo Frankowski
Leo Tolstoy
Leona Dalrymple
Leonardo Vinci
Leonid Andreyev
Leroy Scott
Leslie Langtry
Leslie Meier
Leslie Stephen
Lester Chadwick
Lester Rey
Lev Grossman
Lewis Carroll
Lewis Costa
Lewis Hough
Lewis Shiner
Lewis Wallace
Lian Hearn
Liane Merciel
Liane Moriarty
Lilian Bell
Lilian Garis
Lilian Staveley
Lilian Whiting
Lilith Saintcrow
Lillian Roy
Lily Dougall
Lily King
Lin Carter
Linda Castillo
Linda Evans
Linda Jones
Linda Miller
Linda Nagata
Linnea Sinclair
Lisa Childs
Lisa Jackson
Lisa Kleypas
Lisa Lillien
Lisa Smedman
Lisanne Norman
Lisi Harrison
Liz Williams
Lizette Edholm
Lloyd Alexander
Lloyd Biggle
Lloyd Osbourne
Logan Marshall
Logan Smith
Lois Bujold
Lois Lowry
Lora Leigh
Lord Dunsany
Loren Coleman
Lorenzo Carcaterra
Louis Arundel
Louis Becke
Louis Bernieres
Louis Dodge
Louis Ginzberg
Louis Sachar
Louis Stellman
Louis Tracy
Louis Vance
Louis Wood
Louisa Alcott
Louisa Molesworth
Louise Cooper
Louise Penny
Louise Wener
Luanne Rice
Lucas Malet
Lucie Gordon
Lucius Apuleius
Lucius Shepard
Lucretia Hale
Lucy Aikin
Lucy Perkins
Ludovic Halevy
Ludvig Holberg
Lus Rocha
Lydia Child
Lyn Venable
Lyndon Hardy
Lynn Abbey
Lynn Flewelling
Lynsay Sands
Lytton Bulwer
Mabel Hawley
Mabel Quiller-Couch
Mabel Wright
Mabell Smith
Mack Reynolds
Mackenzie Ford
Madame Stael
Maddy Hunter
Madeleine l'Engle
Madeline Leslie
Madison Bell
Madison Cawein
Maggie Furey
Mahatma Gandhi
Maksim Gorky
Malcolm Gladwell
Malcolm X
Marah Ryan
Marcel Proust
Marcia Bennett
Marco Rubio
Marcus Aurelius
Marcus Cicero
Marcus Samuelsson
Margaret Atwood
Margaret Ball
Margaret Burnham
Margaret Carter
Margaret Deland
Margaret Fuller
Margaret Mayo
Margaret McCarter
Margaret Mitchell
Margaret Morley
Margaret Oliphant
Margaret Pedler
Margaret Penrose
Margaret Robertson
Margaret Sanger
Margaret Sangster
Margaret Sidney
Margaret Vandercook
Margaret Warde
Margaret Weis
Margaret Widdemer
Maria Daviess
Maria Edgeworth
Maria Montessori
Maria Semple
Maria Snyder
Marie Corelli
Marie Lowndes
Marie Oemler
Marie Rame
Marietta Holley
Marina Lewycka
Mario Puzo
Marion Bradley
Marion Harland
Marjorie Cooke
Mark Anthony
Mark Bittman
Mark Chadbourn
Mark Clifton
Mark Garland
Mark Geston
Mark Greaney
Mark Haddon
Mark Mills
Mark Rutherford
Mark Twain
Markus Zusak
Marmaduke Park
Marquis Sade
Marsha Canham
Marshall Saunders
Marta Randall
Martha Finley
Martha Wells
Martin Amis
Martin Caidin
Martin Greenberg
Martin King
Martin Scott
Martin Smith
Martin Tupper
Mary Andrews
Mary Antin
Mary Austin
Mary Bacon
Mary Blain
Mary Bradley
Mary Brown
Mary Bruce
Mary Catherwood
Mary Cholmondeley
Mary Clark
Mary Dodge
Mary Eastman
Mary Eddy
Mary Foote
Mary Freeman
Mary Gentle
Mary Herbert
Mary Holmes
Mary Johnston
Mary Leonard
Mary MacGregor
Mary Mann
Mary Mitford
Mary Murfree
Mary Parmele
Mary Renault
Mary Rinehart
Mary Rosenblum
Mary Shelley
Mary Sherwood
Mary Somerville
Mary Stewart
Mary Taffs
Mary Turzillo
Mary Wade
Mary Wood-Allen
Matilda Betham
Matilda Betham-Edwards
Matt Richtel
Matthew Arnold
Matthew Bennardo
Matthew Stover
Maturin Ballou
Maud Diver
Maud Lindsay
Maurice Hewlett
Maurice Leblanc
Maurice Maeterlinck
Maurice Nicoll
Max Barry
Max Beerbohm
Max Brand
Max Brooks
Max Nordau
Max Pemberton
Maxine McArthur
May Fleming
May Sinclair
Maya Angelou
Maya Banks
Maynard Barbour
Mayne Reid
Mel Odom
Melanie Rawn
Melissa Cruz
Melissa Marr
Melissa Scott
Melody Anne
Melville Post
Mercedes Lackey
Meredith Nicholson
Mervyn Peake
Meyer Moldeven
Michael Bishop
Michael Burstein
Michael Calligaro
Michael Capuzzo
Michael Cassutt
Michael Chabon
Michael Clarke
Michael Coney
Michael Connelly
Michael Crichton
Michael Cunningham
Michael Drayton
Michael Fairless
Michael Flynn
Michael Fox
Michael Grunwald
Michael Lewis
Michael Marshall
Michael McCollum
Michael Moorcock
Michael Ondaatje
Michael Pollan
Michael Ponsor
Michael Rohan
Michael Schofield
Michael Scott
Michael Shaara
Michael Shea
Michael Stackpole
Michael Swanwick
Michael Williamson
Michaela Roessner
Michel Faber
Michel Houellebecq
Michelle Alexander
Michelle Magorian
Michelle Moran
Michelle Sagara
Michelle West
Mick Farren
Mickey Reichert
Mignon Ballard
Miguel Cervantes
Mike Jefferies
Mike Moscoe
Mike Resnick
Mikhail Bulgakov
Milan Kundera
Mildred Aldrich
Miles Franklin
Milo Hastings
Mimi Alford
Miranda Bliss
Miranda July
Miriam Michelson
Mitch Albom
Mitchell Smith
Montague Glass
Monte Cook
Mor Jokai
Morgan Robertson
Mungo Park
Murray Leinster
Murray Yaco
Myra Kelly
Myrtle Reed
Nancy Kress
Nancy Rue
Nancy Springer
Naomi Kritzer
Naomi Novik
Nassim Taleb
Natalie Lincoln
Nathan Archer
Nathan Schachner
Nathaniel Bishop
Nathaniel Hawthorne
Nathaniel Stephenson
Neal Asher
Neal Stephenson
Nebula Awards
Nehemiah Adams
Neil Gaiman
Neil Munro
Neil Tyson
Nell Speed
Nellie Leonard
Nellie McClung
Nelson DeMille
Nelson Lloyd
Nelson Mandela
Nephi Anderson
Nero Blanc
Nevil Shute
Newell Hillis
Nicci French
Niccolo Machiavelli
Nicholas Carter
Nicholas Rowe
Nicholas Sparks
Nick Cave
Nick Hornby
Nick Pollotta
Nick Spalding
Nicola Griffith
Nicole Mones
Nigel Bennet
Nigel Findley
Nikolai Gogol
Nikolai Velimirovic
Nikos Kazantzakis
Nina Osier
Noah Brooks
Nora Ephron
Nora Roberts
Norman Bentwich
Norman Douglas
Norman Duncan
Norman Lindsay
Norman MacLeod
Norman Spinrad
Norman Springer
Octave Feuillet
Octavia Butler
Olaf Stapledon
Olive Miller
Olive Schreiner
Oliver Goldsmith
Oliver Herford
Oliver Holmes
Oliver Lodge
Oliver Optic
Omar Khayyam
Opie Read
Orison Marden
Orson Card
Oscar Wilde
Otto Kahn
Owen Johnson
Owen Wister
Ozzy Osbourne
Padraic Colum
Pamela Sargent
Paolo Bacigalupi
Parker Fillmore
Pat Cadigan
Pat Frank
Pat Murphy
Patricia Bray
Patricia Briggs
Patricia Cornwell
Patricia Highsmith
Patricia McKillip
Patricia Wrede
Patrick Adkins
Patrick MacGill
Patrick O'Brian
Patrick Tilley
Patrick Welch
Patti Smith
Paul Bourget
Paul Brown
Paul Chafe
Paul Collins
Paul Cook
Paul Dunbar
Paul Ernst
Paul Fillipo
Paul Ford
Paul Holbach
Paul Kearney
Paul Kemp
Paul Levinson
Paul McCauley
Paul Park
Paul Preuss
Paul Thompson
Paul Verlaine
Paul Zimmer
Pauline Lester
Paulo Coelho
Pedro Barca
Pemberton Ginther
Perceval Gibbon
Percival Wilde
Percival Wren
Percy Brebner
Percy Fitzgerald
Percy Fitzhugh
Percy Lubbock
Percy Shelley
Percy Westerman
Peter Ackroyd
Peter Anghelides
Peter Beagle
Peter Carey
Peter David
Peter Hamilton
Peter Heller
Peter Kyne
Peter May
Peter Prellwitz
Peter Straub
Peter Watts
Petr Kropotkin
Petronius Arbiter
Phil Klay
Philip Athans
Philip Caputo
Philip Dick
Philip Doddridge
Philip Farmer
Philip Gibbs
Philip High
Philip Kerr
Philip Mighels
Philip Pullman
Philip Roth
Philip Wylie
Philippa Gregory
Phillips Brooks
Phyllis Eisenstein
Pierre Corneille
Pierre Loti
Piers Anthony
Pio Baroja
Poppy Brite
Portia Rossi
Poul Anderson
Powell Baden
Prosper Merimee
Queen Marguerite
Quincy Allen
Rabindranath Tagore
Rachael Ray
Rachel Aaron
Rachel Caine
Rachel Cohn
Rachel Gibson
Rachel Joyce
Rachel Swirsky
Rafael Sabatini
Raffi Yessayan
Rainbow Rowell
Ralph Barbour
Ralph Bonehill
Ralph Chaplin
Ralph Connor
Ralph Cram
Ralph Ellison
Ralph Emerson
Ralph Paine
Ralph Trine
Ramy White
Randal Bills
Randall Garrett
Randall Munroe
Randall Parrish
Ray Bradbury
Ray Cummings
Raymond Chandler
Raymond Feist
Raymond Gallun
Raymond Jones
Raymond Khoury
Rebecca Armour
Rebecca Davis
Rebecca Skloot
Rebecca West
Rene Descartes
Rex Beach
Rhonda Nelson
Rhys Bowen
Richard Adams
Richard Awlinson
Richard Bach
Richard Barnum
Richard Bonnycastle
Richard Bowes
Richard Burton
Richard Castle
Richard Cowper
Richard Dana
Richard Davis
Richard Dawkins
Richard Feynman
Richard Gallienne
Richard Greener
Richard Harding
Richard Jefferies
Richard Kadrey
Richard Knaak
Richard Laymon
Richard Matheson
Richard Morgan
Richard Powers
Richard Preston
Richard Proctor
Richard Russo
Richard Sabia
Richard Savage
Richard Sheridan
Richard Smith
Richard Stotts
Richard Trench
Richard Wagner
Richard Wilson
Richelle Mead
Rick Cook
Rick Raphael
Rick Riordan
Rick Shelley
Rick Yancey
Ridgwell Cullum
Ring Lardner
Rita Lakin
Roald Amundsen
Roald Dahl
Rob Grant
Rob Lowe
Robert Adams
Robert Alexander
Robert Arthur
Robert Asprin
Robert Ball
Robert Barr
Robert Bennet
Robert Benson
Robert Berry
Robert Bloomfield
Robert Boyle
Robert Browning
Robert Burns
Robert Chambers
Robert Charrette
Robert Coover
Robert Forward
Robert Frost
Robert Galbraith
Robert Grant
Robert Graves
Robert Heinlein
Robert Herrick
Robert Hichens
Robert Howard
Robert Ingersoll
Robert Jordan
Robert Keable
Robert Leighton
Robert Locke
Robert Ludlum
Robert Lynd
Robert MacFarlane
Robert McCammon
Robert Metzger
Robert Morganbesser
Robert Parker
Robert Pirsig
Robert Reed
Robert Sawyer
Robert Service
Robert Shaler
Robert Shea
Robert Sheckley
Robert Silverberg
Robert Southey
Robert Stead
Robert Stephens
Robert Stevenson
Robert Tine
Robert Tressell
Robert Vardeman
Robert Wilson
Robert Yerkes
Robert Young
Roberta Gellis
Robin Bailey
Robin Hobb
Robin Kaye
Roger Aycock
Roger Finlay
Roger Graham
Roger Kuykendall
Roger Zelazny
Rolf Boldrewood
Romain Rolland
Roman Starzl
Ron Goulart
Ron Hubbard
Ron Paul
Rosa Carey
Rosa Mulholland
Rose Lathrop
Rose MacAulay
Rosina Harrison
Ross Beeckman
Ross Kay
Ross MacDonald
Rowena Daniells
Roy Johansen
Roy Norton
Roy Rockwood
Roy Snell
Royall Tyler
Ruby Ayres
Rudolf Raspe
Rudy Rucker
Rudyard Kipling
Rufus Anderson
Rupert Brooke
Rupert Hughes
Russell Andrews
Russell Doubleday
Ruth Brown
Ruth Mitchell
Ruth Sawyer
Ruth Stuart
Saint Augustine
Salman Rushdie
Samuel Adams
Samuel Allison
Samuel Baker
Samuel Beckett
Samuel Butler
Samuel Champlain
Samuel Coleridge
Samuel Crothers
Samuel Delany
Samuel Goodrich
Samuel Johnson
Samuel Merwin
Samuel Orth
Samuel Pepys
Samuel Richardson
Samuel Smiles
Sandra Brown
Sara Bassett
Sara Bryant
Sara Duncan
Sara Shepard
Sara Teasdale
Sarah Allen
Sarah Barrow
Sarah Bernhardt
Sarah d'Almeida
Sarah Dessen
Sarah Fielding
Sarah Grand
Sarah Greene
Sarah Jewett
Sarah Monette
Sarah Rorer
Sarah Tytler
Sarah Waters
Sarah Zettel
Sarath Ghosh
Savannah Russe
Sax Rohmer
Scott Bakker
Scott Lynch
Scott Nearing
Scott Turow
Scott Westerfeld
Sean McMullen
Seanan McGuire
Sebastian Faulks
Sebastian Junger
Selma Lagerlof
Selwyn Brinton
Sergei Lukyanenko
Severna Park
Sewell Ford
Sewell Wright
Sharon Lee
Shayla Black
Shepherd Knapp
Sherrilyn Kenyon
Sherryl Woods
Sherwood Anderson
Sherwood Smith
Shirley Damsgaard
Shoghi Effendi
Sidney Heath
Sidney Lanier
Sidney Sheldon
Siegfried Sassoon
Sigmund Freud
Simon Brown
Simon Dixon
Simon Green
Simon Hawke
Simon Newcomb
Sinclair Lewis
Snorri Sturluson
Sophia Hensley
Sophie Kinsella
Sophie May
Spenser Wilkinson
Spider Robinson
Spike Milligan
St Ervine
St Stock
Standish O'Grady
Stanislaw Lem
Stanley Waterloo
Stanley Weinbaum
Stanley Weyman
Stefan Gagne
Stefanie Pintoff
Stella Benson
Stephanie Barron
Stephen Ambrose
Stephen Baxter
Stephen Benet
Stephen Berry
Stephen Crane
Stephen Donaldson
Stephen Fry
Stephen Goldin
Stephen Gwynn
Stephen Hawes
Stephen Hawking
Stephen Hunter
Stephen King
Stephen Lawhead
Stephen Leacock
Stephen Marlowe
Stephen Oliver
Stephen Woodworth
Stephenie Meyer
Steve Berry
Steve Martin
Steve Perry
Steven Gould
Steven Harper
Steven Levitt
Steven Sills
Steven Wright
Stewart White
Stieg Larsson
Stuart MacBride
Stuart Woods
Sue Grafton
Sue Kidd
Sun Tzu
Susan Coolidge
Susan Cooper
Susan Glaspell
Susan Mallery
Susan Warner
Susan Wiggs
Susanna Clarke
Susanna Moodie
Suzanne Brockmann
Suzanne Collins
Suzette Elgin
Sylvia Day
Sylvia Plath
Tad Williams
Talbot Mundy
Talbot Reed
Tami Hoag
Tana French
Tanith Lee
Tanya Huff
Tatjana Soli
Ted Chiang
Temple Bailey
Terry Bisson
Terry Brooks
Terry Goodkind
Terry Pratchett
Tess Gerritsen
Theodor Mommsen
Theodora Goss
Theodore Dreiser
Theodore Sturgeon
Theodore Watts-Dunton
Theodore Wilson
Theophile Gautier
Therese Bentzon
Thomas Aldrich
Thomas Bulfinch
Thomas Burke
Thomas Cobb
Thomas Dibdin
Thomas Disch
Thomas Dixon
Thomas Easton
Thomas Garnett
Thomas Gent
Thomas Gray
Thomas Haliburton
Thomas Hanshew
Thomas Hardy
Thomas Harlan
Thomas Harris
Thomas Higginson
Thomas Hobbes
Thomas Holcroft
Thomas Hood
Thomas Hughes
Thomas Huxley
Thomas Janvier
Thomas Kempis
Thomas Keneally
Thomas Kinkade
Thomas Knox
Thomas Lawson
Thomas Malory
Thomas Mann
Thomas McGee
Thomas Mitchell
Thomas Moore
Thomas More
Thomas Murrey
Thomas Nash
Thomas Page
Thomas Paine
Thomas Peacock
Thomas Perkins
Thomas Pynchon
Thomas Quincey
Thomas Sherlock
Thomas Steinbeck
Thomas Trollope
Thomas Wertenbaker
Thornton Burgess
Thornton Dart
Thornton Hall
Tim Kring
Tim Lebbon
Tim Myers
Tim Pratt
Timothy Zahn
Titus Carus
Titus Livius
Tobias Smollett
Todd Wilbur
Tom Clancy
Tom Godwin
Tom Harper
Tom Kratman
Tom Maddox
Tom Purdom
Tom Reamy
Tom Sharpe
Tom Wolfe
Toni Morrison
Tony Chandler
Tony Daniel
Travis Taylor
Trenton Stewart
Trevor Baxendale
Truman Capote
Tyrone Power
Umberto Eco
United States
Upton Sinclair
Uriah Smith
Ursula Guin
Vachel Lindsay
Valentine Chirol
Valentine Williams
Valerie Hansen
Van Sutphen
Vance Barnum
Vaughan Kester
Vernon Lee
Vernor Vinge
Veronica Roth
Vicente Ibanez
Victor Appleton
Victor Durham
Victor Hugo
Victor MacClure
Victoria Cross
Victoria Laurie
Vikram Seth
Vince Flynn
Vingie Roe
Virginia Woolf
Vladimir Nabokov
Vonda McIntyre
Wallace Irwin
Walt Whitman
Walter Bagehot
Walter Besant
Walter Bigges
Walter Cassels
Walter Isaacson
Walter Kirn
Walter Landor
Walter Mare
Walter Miller
Walter Mosley
Walter Pater
Walter Raleigh
Walter Runciman
Walter Scott
Walter Sheldon
Walter Williams
Ward Moore
Warren Hilton
Warren Wilson
Washington Allston
Washington Irving
Washington Matthews
Wen Spencer
Whitney Williams
Whoopi Goldberg
Wil McCarthy
Wilbur Smith
Wilfred Grenfell
Wilhelm Hauff
Wilhelm Meinhold
Wilkie Collins
Will Adams
Will Comfort
Will Harben
Will Irwin
Will Lillibridge
Willa Cather
Willard Baker
William Ainsworth
William Alcott
William Alger
William Andrews
William Archer
William Atkinson
William Beckford
William Beebe
William Black
William Blake
William Blatty
William Bligh
William Boyd
William Brown
William Bryan
William Bryant
William Burroughs
William Carleton
William Clouston
William Cody
William Congreve
William Cowper
William Curtis
William Davis
William Dawson
William Drummond
William Faulkner
William Fraser
William Frost
William Gibson
William Godwin
William Golding
William Goldman
William Graydon
William Griffis
William Hayley
William Hazlitt
William Henley
William Hodgson
William Holmes
William Hopkins
William Hornaday
William Howells
William Hunter
William Hurlbert
William Inge
William James
William Johnstone
William Kingston
William Locke
William Long
William McGuffey
William Moody
William Morris
William Parry
William Phelps
William Pittenger
William Porter
William Prescott
William Queux
William Raine
William Sanders
William Shakespeare
William Sharp
William Simms
William Stidger
William Stoddard
William Tenn
William Thackeray
William Thayer
William Ware
William White
William Wolff
William Wood
William Wordsworth
Willis Abbot
Wilson Woodrow
Winston Churchill
Wolfram Eberhard
Woods Hutchinson
Yann Martel
Yasutaka Tsutsui
Yevgeny Zamyatin
Yoko Ogawa
Young Allison
Yvonne Navarro
Zadie Smith
Zane Grey
Zenna Henderson
Zoe Blade
Zona Gale
Zora Hurston
